intensitywo	intensity00	intensity030	intensity060	intensity090	intensity300	intensity3030	intensity3060	intensity3090	intensity600	intensity6030	intensity6060	intensity6090	intensity900	intensity9030	intensity9060	intensity9090
5.6	5.6	6	5.2	3.6	3.6	5.2	5.2	4.8	3.2	3.6	4.8	4.8	3.6	3.2	3.6	4.8
5.6	5.6	6	5.2	3.6	3.6	5.2	5.2	4.8	3.2	3.6	4.8	4.8	3.6	3.2	3.6	4.8
5.6	6	6.4	5.6	3.6	3.6	5.6	5.2	4.8	3.2	3.6	4.8	5.2	3.6	3.2	3.6	5.2
5.6	6.4	6.4	5.6	3.6	4	5.6	5.2	4.8	3.2	3.6	5.2	5.2	3.6	3.2	3.6	5.2
5.6	6.8	6.8	6	4	4	5.6	5.6	4.8	3.2	4	5.2	5.6	3.6	3.2	4	5.2
5.6	6.8	7.2	6	4	4	6	6	4.8	3.2	4	5.2	5.6	3.6	3.2	4	5.6
5.6	6.8	7.6	6.4	4	4	6	6	5.2	3.2	4	5.6	6	3.6	3.2	4.4	6
5.6	7.2	8	6.4	4	4.4	6.4	6.4	5.2	3.2	4	6	6	3.6	3.2	4.4	6
5.6	7.6	8.4	6.8	4	4.4	6.8	6.8	5.6	3.2	4.4	6	6.4	4	3.2	4.8	6.4
5.6	8	8.8	7.2	4.4	4.4	7.2	7.2	5.6	3.2	4.4	6.4	6.4	4	3.2	4.8	6.4
5.6	8.4	9.2	7.6	4.4	4.8	7.6	7.6	6	3.2	4.4	6.4	6.8	4	3.2	4.8	6.4
5.6	8.8	9.6	8	4.4	4.8	8	8	6	3.2	4.4	6.8	7.2	4	3.2	4.8	6.8
5.6	9.2	10.4	8.4	4.4	5.2	8.4	8.4	6	3.2	4.8	7.2	7.6	4.4	3.2	4.8	7.6
5.6	9.6	10.8	8.8	4.8	5.2	8.4	8.8	6.4	3.2	4.8	7.6	8	4.4	3.2	5.2	7.6
5.6	10	11.2	9.2	4.8	5.2	8.8	9.2	6.8	3.2	5.2	8	8.4	4.4	3.2	5.2	8
5.6	10.4	12	9.6	4.8	5.6	9.2	9.6	7.2	3.2	5.2	8.4	9.2	4.4	3.2	5.2	8.4
6	11.2	12.8	10.4	5.2	6	10	10	7.6	3.2	5.2	8.8	9.6	4.8	3.2	5.6	8.8
6	12	13.6	10.8	5.6	6	10.8	10.8	8	3.2	5.6	9.2	10	4.8	3.2	6	9.2
6	12.4	14.4	11.2	5.6	6	11.2	11.6	8.4	3.2	5.6	9.6	10.8	4.8	3.2	6	9.6
6	12.8	15.2	11.6	5.6	6.4	11.6	12	8.8	3.2	6	10	11.2	4.8	3.2	6	10
6.4	13.6	15.6	12	6	6.8	12	12.4	9.2	3.2	6	10.8	11.6	4.8	3.2	6.4	10.8
6.4	14.4	16.4	12.8	6	7.2	12.4	13.2	9.6	3.2	6.4	11.2	12.4	5.2	3.2	6.4	11.2
6.4	14.8	17.2	13.2	6.4	7.6	13.2	14	10.4	3.2	6.4	12	13.2	5.2	3.2	6.8	12
6.4	15.2	18	13.6	6.4	7.6	14	14.8	10.8	3.2	6.8	12.4	14	5.6	3.2	7.2	12.4
6.4	16	18.4	14.4	6.8	8	14.8	15.6	11.6	3.6	7.2	13.2	14.8	5.6	3.6	7.6	13.2
6.4	16.4	19.2	14.8	7.2	8	15.2	16.4	12	3.6	7.6	13.6	15.2	6	3.6	8	14
6.4	16.8	19.6	15.2	7.2	8.4	15.6	17.2	12.4	3.6	7.6	14	16	6	3.6	8	14.4
6.4	16.8	20	15.6	7.6	8.4	16	17.6	12.8	3.6	8	14.4	16.4	6	3.6	8.4	14.8
6.8	17.2	20.8	16	7.6	8.8	16.4	18.4	13.2	3.6	8.4	15.2	17.2	6	3.6	8.4	15.2
6.8	17.6	21.2	16.4	8	8.8	17.2	18.8	14	3.6	8.4	16	18	6.4	3.6	8.8	16
6.8	18	21.6	16.8	8	9.2	17.6	19.6	14.4	3.6	8.8	16.4	18.8	6.8	3.6	9.2	16.4
6.8	18	22	16.8	8	9.2	17.6	20	14.8	3.6	8.8	16.8	19.2	6.8	3.6	9.2	17.2
6.8	18	22	16.8	8	9.2	18	20.4	15.2	3.6	9.2	17.2	19.6	7.2	3.6	9.2	17.6
6.8	18	22	16.8	8	9.2	18	20.4	15.6	3.6	9.2	17.6	20	7.2	3.6	9.2	17.6
6.8	18	22	16.8	8.4	9.2	18.4	20.8	15.6	3.6	9.2	18	20.4	7.2	3.6	9.6	18
6.8	18	22	16.8	8.4	9.2	18.4	21.2	15.6	3.6	9.2	18	20.8	7.2	3.6	10	18.4
6.8	18	22	16.8	8.4	9.2	18.4	21.2	16	3.6	9.2	18.4	21.2	7.6	4	10	18.8
6.8	18	22	16.8	8.4	9.2	18.4	21.2	16.4	3.6	9.2	18.8	21.6	7.6	4	10	18.8
6.8	17.6	21.6	16.8	8.4	9.2	18.4	21.2	16.4	4	9.6	18.8	22	7.6	4	10.4	18.8
7.2	17.6	21.6	16.8	8.4	9.2	18.4	21.2	16.4	4	9.6	18.8	22	7.6	4	10.4	18.8
7.6	17.6	21.6	16.8	8.4	9.2	18.4	21.2	16.4	4	9.6	18.8	22	7.6	4	10.4	18.8
7.6	17.2	21.2	16.4	8.4	8.8	18	21.2	16.4	4	9.6	18.8	22	7.6	4	10.4	18.8
7.6	16.8	20.8	16	8.4	8.8	18	21.2	16.4	4	9.6	18.8	22	7.6	4	10.4	18.8
7.6	16.4	20.4	16	8.4	8.8	17.6	21.2	16	4	9.2	18.4	22	7.6	4	10	18.8
7.6	16	20	16	8.4	8.8	17.2	20.8	16	4	9.2	18.4	21.6	7.6	4	10	18.8
7.6	16	19.6	15.6	8	8.4	16.8	20.4	16	4	9.2	18.4	21.6	7.6	4	10	18.8
8	15.6	19.2	15.2	8	8.4	16.8	20.4	15.6	4	9.2	18	21.2	7.6	4.4	10	18.8
8	15.2	18.8	15.2	7.6	8.4	16.4	20	15.6	4	9.2	18	21.2	7.6	4.4	10	18.4
8	15.2	18.4	14.8	7.6	8.4	16.4	19.6	15.6	4	9.2	18	20.8	7.6	4.4	10	18
8	14.8	18	14.4	7.6	8	16	19.2	15.2	4	9.2	18	20.4	7.6	4.4	10	18
8	14.4	17.6	14.4	7.6	8	15.6	18.8	15.2	4	8.8	17.6	20.4	7.6	4.4	10	18
8	14.4	17.2	14	7.6	7.6	15.2	18.4	14.8	4	8.8	17.2	20	7.6	4.4	9.6	17.6
8	14	16.8	13.6	7.6	7.6	15.2	18.4	14.8	4	8.8	17.2	19.6	7.6	4.4	9.6	17.6
8	13.6	16.8	13.6	7.6	7.6	14.8	18	14.8	4	8.4	17.2	19.6	7.6	4.4	9.6	17.2
8	13.6	16.4	13.2	7.6	7.6	14.8	18	14.4	4	8.4	16.8	19.2	7.6	4.4	9.6	17.2
8	13.2	16	12.8	7.6	7.6	14.4	17.6	14	4	8.4	16.4	18.8	7.2	4.4	9.2	16.8
8.8	13.2	15.6	12.8	7.6	7.6	14.4	17.2	13.2	4	8.4	16.4	18.8	6.8	4.4	9.2	16.4
8.4	12.8	15.6	12.8	7.2	7.6	14	16.8	13.2	4	8.4	16	18.4	6.8	4.4	9.2	16
8.4	12.8	15.2	12.8	6.8	7.6	14	16.8	13.2	4	8.4	16	18	6.8	4.4	9.2	16
8.4	12.8	15.2	12.4	6.8	7.2	14	16.4	13.2	4	8	15.6	18	6.8	4.4	9.2	16
8.4	12.8	15.2	12.4	6.8	6.8	14	16.4	13.2	4	8	15.6	18	6.8	4.4	9.2	16
8.4	12.4	14.8	12	6.8	6.8	13.6	16	12.8	4	8	15.6	18	6.8	4.4	8.8	15.6
8.4	12	14.8	12	6.8	7.2	13.2	16	12.8	4	8	15.2	17.6	6.8	4.4	8.8	15.6
8.4	12	14.4	12	6.8	6.8	12.8	15.6	12.8	4	7.6	14.8	17.2	6.4	4.4	8.4	15.2
8.4	12	14.4	12	6.8	6.8	12.8	15.6	12.4	4	7.6	14.8	17.2	6.4	4.4	8.4	14.8
8.8	11.6	14.4	12	6.4	6.8	12.8	15.6	12.4	4	7.6	14.8	17.2	6.4	4.4	8.4	14.8
8.8	11.6	14.4	12	6.4	6.8	12.8	15.6	12.4	4	7.6	14.8	17.2	6.4	4.4	8.4	14.8
8.8	11.6	14.4	12	6.4	6.8	12.8	15.6	12.4	4	7.6	14.8	17.2	6.4	4.4	8.4	14.8
8.8	11.6	14	12	6.4	6.8	12.8	15.6	12.4	4	7.6	14.8	17.2	6.4	4.4	8.4	14.8
8.8	11.6	13.6	11.6	6.4	6.8	12.4	15.2	12	4	7.6	14.4	16.8	6.4	4.4	8.4	14.8
8.8	11.6	13.6	11.6	6.4	6.8	12	14.8	12	4	7.6	14	16.4	6.4	4.4	8.4	14.8
8.8	11.2	13.6	11.2	6.4	6.8	12	14.8	11.6	4	7.6	14	16.4	6.4	4.4	8.4	14.4
8.8	11.6	13.6	11.2	6.4	6.8	12	14.8	11.6	4	7.6	14	16.4	6.4	4.4	8.4	14.4
8.8	11.6	13.6	11.2	6.4	6.8	12	14.8	11.6	4	7.6	14	16.4	6.4	4.4	8.4	14.4
8.8	11.6	13.6	11.2	6.4	6.8	12	14.8	11.6	4	7.6	14	16.4	6.4	4.4	8.4	14.4
8.8	11.6	13.6	11.2	6.4	6.8	12	14.8	11.6	4	7.6	14	16.4	6.4	4.4	8.4	14.4
8.8	11.6	13.6	11.2	6.4	6.8	12.4	14.8	12	4	7.6	14	16.4	6.4	4.4	8.4	14.4
8.8	11.6	13.6	11.2	6.4	6.8	12.4	14.8	12	4	7.6	14	16.4	6.4	4.4	8.4	14.4
8.8	11.6	13.6	11.2	6.4	6.8	12.4	14.8	12	4	7.6	14	16.4	6.4	4.4	8.4	14.4
8.8	11.6	13.6	11.2	6.4	6.8	12.4	14.8	12	4	7.6	14	16.4	6.4	4	8.4	14.4
8.8	11.6	14	11.2	6.4	6.8	12.4	14.8	12	4	7.6	14	16.4	6.4	4	8.4	14.4
8.4	11.6	13.6	11.2	6.4	6.8	12.4	14.8	12	3.6	7.6	14	16.4	6.4	4	8.4	14.4
8.4	11.6	14	11.6	6.4	6.8	12.4	15.2	12	3.6	7.6	14	16.4	6.4	4	8.4	14.4
8.4	11.6	14	11.6	6.4	6.8	12.4	15.2	12	3.6	7.6	14.4	16.4	6.4	4	8.4	14.4
8.4	11.6	14.4	11.6	6.4	6.8	12.4	15.2	12	3.6	7.6	14.4	16.4	6.4	4	8.4	14.4
8	11.6	14.4	11.6	6.4	6.8	12.4	15.2	12	3.6	7.6	14.4	16.4	6.4	4	8.4	14.4
8	11.6	14.4	11.6	6.4	6.8	12.8	15.6	12.4	3.6	7.6	14.8	16.8	6.4	4	8.4	14.8
8	12	14.4	11.6	6.4	6.8	12.8	15.6	12.4	3.6	7.6	14.8	16.8	6.4	4	8.4	14.8
8	12	14.8	12	6.4	6.8	12.8	15.6	12.4	3.6	7.6	14.8	17.2	6.4	4	8.4	14.8
8	12	14.8	12	6.4	6.8	12.8	15.6	12.4	3.6	7.6	14.8	17.2	6.4	4	8.4	14.8
8	12.4	15.2	12.4	6.4	6.8	13.2	16	12.4	3.6	8	14.8	17.6	6.4	4	8.4	15.2
8	12.4	15.2	12.4	6.4	6.8	13.6	16.4	12.4	3.6	8	14.8	17.6	6.4	4	8.4	15.2
7.6	12.8	15.2	12.4	6.4	7.2	13.6	16.8	12.8	3.6	8	15.2	17.6	6.4	4	8.4	15.6
7.2	12.8	15.2	12.4	6.4	7.2	13.6	16.8	12.8	3.6	8	15.2	18	6.4	4	8.4	15.6
7.2	13.2	15.6	12.8	6.4	7.6	14	17.2	12.8	3.6	8	15.6	18	6.4	4.4	8.8	15.6
7.2	13.2	16	13.2	6.4	7.6	14	17.2	13.2	4	8	15.6	18.4	6.4	4.4	8.8	16
7.2	13.2	16	13.2	6.8	7.6	14.4	17.6	13.6	4	8	16	18.8	6.4	4.4	8.8	16
6.8	13.2	16	13.2	6.8	7.6	14.4	17.6	13.6	4	8	16	18.8	6.4	4.4	8.8	16.4
6.8	13.6	16.4	13.2	6.8	7.6	14.4	17.6	13.6	4	8	16	18.8	6.4	4.4	8.8	16.4
6.8	14	16.8	13.2	6.8	7.6	14.8	17.6	13.6	4	8	16	18.8	6.4	4.4	8.8	16.4
6.8	14.4	17.2	13.6	7.2	7.6	14.8	18	14	4	8.4	16.4	18.8	6.8	4.4	9.2	16.4
6.4	14.4	17.6	14	7.2	7.6	14.8	18.4	14	4	8.4	16.4	19.2	6.8	4.4	9.2	16.8
6.4	14.8	18	14.4	7.2	7.6	15.2	18.8	14	4	8.4	16.4	19.2	6.8	4.4	9.6	16.8
6.4	14.8	18	14.4	7.2	8	15.6	18.8	14.4	4	8.4	16.4	19.2	6.8	4.4	9.6	16.8
6.4	14.8	18	14.8	7.2	8	15.6	18.8	14.4	4	8.4	16.8	19.2	6.8	4.4	9.6	16.8
6.4	15.2	18.4	14.8	7.2	8	16	18.8	14.4	4	8.4	16.8	19.2	6.8	4.4	9.6	17.2
6.4	15.6	18.8	15.2	7.6	8	16.4	19.2	14.8	4	8.4	17.2	19.6	6.8	4.4	9.6	17.6
6	16	19.2	15.2	7.6	8	16.4	19.2	14.8	4	8.4	17.6	20	7.2	4.4	9.6	17.6
6	16.4	19.6	15.6	8	8.4	16.8	20	15.2	4	8.8	18	20.4	7.2	4.4	9.6	18
6	16.8	20.4	16	8	8.4	17.2	20.4	15.2	4	8.8	18	20.8	7.2	4.4	10	18.4
6	17.2	20.8	16.4	8.4	8.8	17.6	20.8	15.6	4	9.2	18.4	21.2	7.2	4.4	10	18.8
6	17.6	21.2	16.8	8.4	8.8	17.6	20.8	15.6	4	9.2	18.4	21.2	7.2	4.4	10	18.8
6	18	21.6	16.8	8.4	9.2	17.6	20.8	15.6	4	9.2	18.4	21.2	7.2	4.4	10	18.8
6	18	21.6	16.8	8.4	9.2	17.6	20.8	15.6	4	9.2	18	21.2	7.2	4.4	10	18.8
6	18	21.6	16.8	8.4	9.2	17.6	20.8	15.6	4	9.2	18	20.8	7.2	4.4	10	18.4
5.6	18	21.6	16.8	8.4	9.2	17.6	20.4	15.2	4	9.2	18	20.4	7.2	4.4	9.6	18
5.6	18	21.6	16.8	8.4	9.2	17.6	20.4	15.2	4	9.2	17.6	20.4	7.2	4.4	9.6	18
5.6	17.6	21.2	16.8	8	9.2	17.2	20	14.8	4	9.2	17.2	20	7.2	4.4	9.6	17.6
5.6	17.6	20.8	16.4	8	9.2	17.2	19.6	14.4	4	8.8	16.8	19.6	7.2	4.4	9.6	17.2
5.6	17.2	20.4	16	8	8.8	16.8	19.2	14	4	8.8	16.4	19.2	6.8	4.4	9.2	16.8
6	16.8	20	16	8	8.8	16.8	18.4	14	4	8.8	15.6	18.4	6.8	4.4	9.2	16.4
5.6	16.8	19.6	15.6	7.6	8.4	16.4	18	13.6	4	8.4	15.2	18	6.8	4	8.8	15.6
5.6	16.4	19.2	15.2	7.6	8.4	16	17.6	13.2	4	8.4	14.8	17.6	6.8	4	8.8	15.2
5.6	16	18.8	14.8	7.6	8.4	15.6	17.2	12.8	4	8.4	14.8	16.8	6.4	4	8.4	14.8
5.6	15.6	18.4	14.4	7.6	8.4	15.2	16.4	12.4	4	8	14.4	16.4	6.4	4	8.4	14.4
5.6	15.2	17.6	14	7.2	8	14.8	15.6	12	3.6	7.6	13.6	15.6	6.4	4	8	14
5.6	14.8	17.2	13.6	6.8	7.6	14	15.2	11.6	3.6	7.6	13.2	15.2	6	4	7.6	13.6
5.6	14	16.4	13.2	6.8	7.6	13.6	14.8	11.2	3.6	7.6	12.8	14.4	6	3.6	7.6	13.2
5.6	13.6	16	12.8	6.4	7.6	12.8	14	10.8	3.6	7.2	12.4	13.6	6	3.6	7.6	12.4
5.6	13.2	15.2	12.4	6.4	7.2	12.4	13.2	10	3.6	6.8	11.6	13.2	5.6	3.6	7.2	12
5.6	12.4	14.4	11.6	6	6.8	11.6	12.8	9.6	3.6	6.4	11.2	12.4	5.2	3.6	6.8	11.6
5.6	12	14	11.2	6	6.4	11.2	12	9.2	3.6	6	10.8	11.6	5.2	3.6	6.4	10.8
5.6	11.6	13.2	10.4	6	6.4	10.8	11.6	8.8	3.6	6	10	11.2	5.2	3.6	6	10.4
5.6	11.2	12.4	10	5.6	6	10.4	10.8	8.4	3.2	5.6	9.6	10.8	5.2	3.6	6	10
5.6	10.4	11.6	9.6	5.2	6	9.6	10.4	8	3.2	5.6	9.2	10	5.2	3.6	6	9.6
5.6	10	11.2	9.2	5.2	5.6	9.2	10	7.6	3.2	5.2	8.8	9.6	4.8	3.6	5.6	9.2
5.6	9.6	10.4	8.8	5.2	5.2	8.8	9.2	7.2	3.2	5.2	8.4	9.2	4.8	3.6	5.6	8.8
5.6	9.2	10	8.4	5.2	5.2	8.4	8.8	6.8	3.2	5.2	8	8.8	4.4	3.6	5.2	8.4
5.6	8.8	9.6	8	4.8	5.2	8	8.4	6.4	3.2	5.2	7.6	8.4	4.4	3.6	5.2	8
5.6	8.4	9.2	7.6	4.8	5.2	7.2	8	6	3.2	4.8	7.2	8	4.4	3.2	5.2	7.6
5.6	8	8.8	7.2	4.4	5.2	6.8	7.6	6	3.2	4.8	6.8	7.6	4.4	3.2	5.2	7.2
5.6	7.6	8.4	6.8	4.4	4.8	6.4	7.2	5.6	3.2	4.4	6.4	7.2	4.4	3.2	4.8	6.8
5.6	7.2	7.6	6.4	4.4	4.8	6.4	6.8	5.6	3.2	4.4	6	6.8	4.4	3.2	4.8	6.4
5.6	6.8	7.2	6.4	4.4	4.4	6	6.4	5.2	3.2	4.4	5.6	6.4	4.4	3.2	4.8	6
5.6	6.4	6.8	6.4	4.4	4.4	6	6.4	5.2	3.2	4.4	5.6	6	4.4	3.2	4.4	6
5.6	6.4	6.8	6	4.4	4.4	6	6	5.2	3.2	4.4	5.6	6	4	3.2	4.4	6
5.6	6.4	6.4	6	4.4	4.4	5.6	6	5.2	3.2	4.4	5.6	6	4	3.2	4.4	5.6
5.6	6	6.4	5.6	4.4	4	5.2	5.6	4.8	3.2	4	5.2	5.6	4	3.2	4.4	5.2
5.6	5.6	6.4	5.6	4	4	5.2	5.2	4.8	3.2	4	5.2	5.2	4	3.2	4.4	5.2
5.6	5.6	6	5.6	4	3.6	5.2	5.2	4.4	3.2	4	5.2	5.2	4	3.2	4.4	5.2
5.6	5.6	5.6	5.2	3.6	3.6	5.2	5.2	4.4	3.2	4	5.2	5.2	3.6	3.2	4.4	5.2
5.6	5.6	5.6	4.8	3.6	3.6	4.8	5.2	4.4	3.2	3.6	4.8	5.2	3.6	3.2	4	5.2
5.6	5.2	5.6	4.8	3.6	3.6	4.4	5.2	4.4	3.2	3.6	4.8	5.2	3.6	3.2	4	5.2
5.6	5.2	5.2	4.8	3.6	3.6	4.4	4.8	4.4	3.2	3.6	4.4	4.8	3.6	3.2	4	4.8
5.6	4.8	5.2	4.8	3.6	3.6	4.4	4.4	4.4	3.2	3.6	4.4	4.4	3.6	3.2	4	4.4
5.6	4.8	4.8	4.8	3.6	3.6	4.4	4.4	4	3.2	3.6	4.4	4.4	3.6	3.2	4	4.4
5.6	4.8	4.8	4.8	3.6	3.6	4.4	4.4	4	3.2	3.6	4.4	4.4	3.6	3.2	4	4.4
5.6	4.8	4.8	4.4	3.6	3.6	4.4	4	4	3.2	3.6	4.4	4.4	3.6	3.2	4	4.4
5.6	4.8	4.8	4.4	3.6	3.6	4.4	4	4	3.2	3.6	4.4	4.4	3.6	3.2	4	4.4
5.6	4.8	4.8	4.4	3.6	3.6	4	4	3.6	3.2	3.6	4	4	3.6	3.2	3.6	4.4
5.6	4.4	4.4	4.4	3.6	3.6	4	4	3.6	3.2	3.6	4	4	3.6	3.2	3.6	4.4
5.6	4	4.4	4.4	3.6	3.6	4	3.6	3.6	3.2	3.6	3.6	4	3.6	3.2	3.6	4
5.6	4	4.4	4.4	3.6	3.6	4	3.6	3.6	3.2	3.6	3.6	4	3.6	3.2	3.6	4
5.6	4	4	4	3.6	3.6	4	3.6	3.6	3.2	3.6	3.6	3.6	3.6	3.2	3.6	4
5.6	4	4	4	3.6	3.6	4	3.6	3.6	3.2	3.6	3.6	3.6	3.6	3.6	3.6	4
5.6	4	4	4	3.6	3.6	3.6	3.6	3.6	3.2	3.6	3.6	3.6	3.6	3.6	3.6	4
5.6	4	4	4	3.6	3.6	3.6	3.6	3.6	3.2	3.6	3.6	3.6	3.6	3.6	3.6	3.6
5.6	4	4	4	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6
5.6	4	4	4	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	4	3.6	3.6	3.6
5.6	3.6	4	4	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	4	3.6	3.6	3.6
5.6	3.6	4	4	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	4	3.6	4	3.6
5.6	3.6	4	4	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.2	4	3.6	4	3.6
5.6	4	4	4	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.6	3.2	4	4	4	3.6
5.6	4	4	4	3.6	3.6	3.6	3.6	3.6	4	3.6	3.6	3.2	4	4	4	3.6
6	4	4	4	4	3.6	3.6	3.6	3.6	4	4	3.6	3.2	4.4	4.4	4	3.6
6	4	3.6	4	4	3.6	3.6	3.2	3.6	4.4	4	3.6	3.2	4.4	4.4	4	3.6
6	4	3.6	4	4.4	3.6	3.6	3.2	3.6	4.4	4	3.6	3.2	4.8	4.8	4.4	3.6
6.4	4	3.6	4	4.4	3.6	3.6	3.2	3.6	4.4	4	3.6	3.2	4.8	4.8	4.4	3.6
6.4	4	3.6	4	4.4	4	3.6	3.2	3.6	4.8	4.4	3.6	3.2	4.8	4.8	4.4	3.6
6.4	4	3.6	4	4.8	4	3.6	3.2	3.6	4.8	4.4	3.6	3.2	4.8	5.2	4.4	3.6
6.4	4	3.6	4	4.8	4.4	3.6	3.2	3.6	5.2	4.8	3.6	3.2	4.8	5.2	4.8	3.6
6.4	4	3.6	4	4.8	4.4	3.6	3.2	3.6	5.2	4.8	3.6	3.2	5.2	5.2	4.8	3.6
6.4	4	3.6	4	4.8	4.8	3.6	3.2	3.6	5.6	4.8	3.6	3.2	5.2	5.6	4.8	3.6
6.4	4	3.6	4	5.2	4.8	3.6	3.2	3.6	6	4.8	3.6	3.2	5.2	6	5.2	3.6
6.8	4.4	3.6	4.4	5.6	5.2	4	3.2	4	6.4	5.2	4	3.2	6	6.4	5.2	4
6.8	4	3.6	4.4	5.6	5.2	4	3.2	4	6.4	5.2	4	3.2	6	6.4	5.2	4
6.8	4.4	3.6	4.4	6	5.6	4	3.2	4.4	6.8	5.2	4	3.2	6.4	6.8	5.6	4
6.8	4.4	3.6	4.4	6.4	5.6	4	3.2	4.4	7.2	5.6	4	3.2	6.8	7.6	6	4
6.8	4.4	3.6	4.8	6.8	6	4	3.2	4.8	8	6	4.4	3.2	7.6	8.4	6.4	4.4
6.8	4.4	3.6	4.8	7.2	6.4	4.4	3.2	4.8	8.4	6.8	4.4	3.2	8	8.8	6.8	4.4
6.8	4.8	3.6	5.2	8	7.2	4.8	3.2	5.2	9.2	7.6	4.4	3.2	8.8	9.6	7.6	4.8
7.2	5.2	3.6	5.6	8.8	7.6	4.8	3.2	5.2	10.4	8	4.8	3.2	9.6	10.4	8.4	4.8
7.6	5.6	3.6	5.6	9.6	8.4	5.2	3.2	5.6	11.2	8.8	5.2	3.2	10.4	11.6	9.2	4.8
7.6	5.6	3.6	6	10.4	9.2	5.2	3.2	6	12	9.6	5.2	3.6	11.2	12.8	10	5.2
8	6	3.6	6.4	11.2	10	5.6	3.2	6.4	13.2	10.4	5.6	3.6	12	14	10.8	5.2
8	6.4	3.6	6.4	12	10.8	6	3.2	6.4	14.4	10.8	6	3.6	12.8	14.8	11.2	5.2
8.4	6.4	3.6	6.8	12.4	11.6	6	3.2	6.8	15.6	11.6	6	3.6	13.6	15.6	12	5.6
8.8	6.8	3.6	6.8	12.8	12	6	3.6	7.2	16.4	12	6	3.6	14	16	12	5.6
9.2	6.8	3.6	6.8	12.8	12.4	6	3.6	7.2	16.8	12	6	3.6	14.4	16.4	12.4	6
9.6	6.8	4	6.8	12.8	12.4	6	3.6	7.2	16.8	11.6	6	3.6	14.4	16	12.4	6
10.4	6.8	4	6.8	12.8	12.4	6	3.6	7.2	16.4	11.6	6	3.6	14	15.6	12.4	6
11.6	6.8	4	6.8	12.8	12.4	6	3.6	6.8	16	11.6	6	3.6	13.6	15.6	12	6
12.8	6.8	4	6.8	12.8	12	6	3.6	6.8	15.6	11.2	6	3.6	13.2	15.2	11.6	6
14	6.8	4	6.8	12.4	11.6	6	3.6	6.8	14.8	10.8	6	3.6	12.8	14.4	11.6	6
16	6.8	4	6.8	12	11.2	6	3.6	6.8	14	10.4	6	4	12.4	13.6	11.2	6
18	6.4	4	6.8	11.2	10.4	6	3.6	6.4	13.2	9.6	6	4	11.6	12.8	10.4	6
20	6.4	4	6.8	10.8	9.6	6	4	6	12.4	8.8	6	4	10.8	12	10	5.6
22	6	4	6.4	10	8.8	5.6	4	5.6	11.2	8.4	5.6	4	10	11.2	9.2	5.6
24	5.6	4	6	9.2	8	5.2	4	5.2	10	7.6	5.2	4	9.2	10	8.4	5.2
26.4	5.6	4	5.6	8.4	7.2	5.2	4	5.2	9.2	6.8	5.2	4	8.4	9.2	7.6	5.2
29.2	5.6	4	5.6	7.6	6.8	5.2	4	5.2	8.4	6.4	5.2	4	8	8.4	7.2	5.2
31.6	5.2	4	5.6	7.2	6.4	5.2	4	5.2	7.6	6	4.8	4	7.2	8	6.8	5.2
33.6	5.2	4	5.6	6.8	6	5.2	4	5.2	7.2	5.6	4.8	4	6.8	7.6	6.4	5.2
34.8	5.2	4	5.2	6.4	5.6	4.8	4	4.8	6.8	5.6	4.8	4	6.4	7.2	6	5.2
35.2	4.8	4	5.2	6	5.6	4.8	4	4.8	6.4	5.2	4.8	4	6	6.8	6	4.8
35.2	4.8	4	5.2	6	5.2	4.4	4	4.8	6	5.2	4.4	4	5.6	6.4	6	4.8
34.4	4.8	4	5.2	5.6	5.2	4.4	4	4.4	5.6	5.2	4.4	4	5.6	6	5.6	4.8
32.8	4.8	4	4.8	5.2	5.2	4.4	4	4.4	5.2	5.2	4.4	4	5.2	5.6	5.2	4.4
31.2	4.8	4	4.8	5.2	5.2	4.4	4	4.4	5.2	5.2	4.8	4	5.2	5.6	5.2	4.4
29.2	4.8	4.4	4.8	5.2	4.8	4.4	4	4.4	5.2	5.2	4.8	4	5.2	5.2	5.2	4.4
27.2	4.8	4.4	4.8	5.2	4.8	4.4	4.4	4.4	5.2	4.8	4.8	4.4	5.2	5.2	5.2	4.8
25.2	4.8	4.4	4.8	5.2	4.8	4.4	4.4	4.4	5.2	4.8	4.8	4.4	5.2	5.2	5.2	4.8
23.2	5.2	4.8	4.8	5.2	4.8	4.4	4.4	4.4	5.2	4.8	4.8	4.4	5.2	5.2	5.2	4.8
21.2	5.2	4.8	5.2	5.2	4.4	4.4	4.4	4.8	5.2	4.8	4.8	4.4	5.2	5.2	5.2	4.8
19.2	5.2	4.8	5.2	5.2	4.4	4.8	4.8	4.8	5.2	4.8	4.8	4.4	5.2	5.2	5.2	4.8
17.2	4.8	4.8	5.2	5.2	4.4	4.8	4.8	4.8	4.8	4.8	4.8	4.4	5.2	5.2	5.2	4.8
15.6	5.2	4.8	5.2	5.2	4.4	4.8	4.8	4.8	4.8	4.8	4.8	4.8	5.2	5.2	5.2	4.8
14.4	5.2	5.2	5.2	4.8	4.4	4.8	4.8	4.8	4.4	4.8	4.8	4.8	4.8	5.2	5.2	4.8
