intensity0	intensity30	intensity60	intensity90
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	1.6
2	2	2	2
1.6	2	2	1.6
1.6	2	2	1.6
1.6	2	2	1.6
1.6	2	2	1.6
1.6	2	2	1.6
1.6	2	2	1.6
1.6	2	2	1.6
1.6	2	2	1.6
1.6	2	2	1.6
1.6	2	2	1.6
1.6	2	2	1.6
1.6	2	2	1.6
1.6	2	2	1.6
1.6	2	2	1.6
1.6	2	2	1.6
1.6	2	2	1.6
1.6	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
2	2	1.6	1.6
1.6	2	1.6	1.6
1.6	2	1.6	1.6
1.6	2	1.6	1.6
1.6	2	1.6	1.6
1.6	2	1.6	1.6
1.6	2	1.6	1.6
1.6	2	1.6	1.6
1.6	2	1.6	1.6
1.6	2	1.6	1.6
1.6	2	1.6	1.6
1.6	2	1.6	1.6
1.6	2	1.6	1.6
1.6	2	1.6	1.6
