intensitywo	intensityw	intensity0	intensity30	intensity60	intensity90	intensityn30	intensityn60	intensityn90
16.4	6	11.2	10.4	8.8	7.6	10.4	8	6.8
17.6	6.4	11.2	10.4	8.8	8	10.4	8.4	7.2
18.4	6.4	10.8	10	8.8	8	10	8.4	7.6
20.8	7.2	10	9.6	9.2	8.8	10	8.8	8
21.6	7.2	9.2	9.2	9.2	8.8	9.6	8.8	8
22.8	7.6	8.8	8.8	9.6	9.6	9.2	8.8	8.4
24.4	8	8.4	8.8	10	10.4	9.2	9.2	8.8
26.4	8.8	8	8.8	10.8	11.6	9.2	10	9.6
28.4	9.2	8	8.8	11.6	12.8	9.2	10.4	10.4
31.2	10	8	8.8	12.4	14	9.6	11.2	11.2
33.2	10.4	7.6	9.2	13.2	15.2	9.6	12.4	12.4
34.8	10.8	7.6	9.2	13.6	16.4	10	13.6	13.6
35.2	10.8	7.6	9.2	14	16.8	10	14.4	14.8
34.8	10.4	7.6	9.2	13.6	16.8	10.4	15.2	16
33.2	10	7.2	9.2	13.2	16	10	15.2	16.4
30.4	9.2	7.2	8.8	12.4	14.8	9.6	14.4	16
27.2	8.4	7.2	8.8	11.2	13.2	9.2	13.2	15.2
24.4	7.6	7.6	8.8	10.4	12	8.8	12.4	14
22	6.8	7.6	8.4	9.6	11.2	8.8	11.2	12.8
20.4	6.4	8	8.4	9.2	10.4	8.8	10.8	11.6
18.4	6	8.4	8.4	8.8	9.6	8.8	10.4	10.4
16.8	5.6	8.8	8.8	8.8	9.2	8.8	9.6	9.6
15.6	5.2	9.6	8.8	8.8	8.8	8.8	9.2	9.2
14.8	4.8	10	9.2	8.8	8.4	9.2	8.8	8.8
14	4.4	10.4	9.2	8.4	8	9.6	8.8	8.4
13.2	4.4	10.4	9.2	8	7.6	9.6	8.4	8
12.4	4	10	9.2	7.6	6.8	9.2	8	7.6
11.6	4	9.6	8.8	7.2	6.4	8.8	7.6	7.2
10.8	3.6	8.8	8	6.8	6	8.4	6.8	6.8
10	3.6	8	7.6	6.4	5.6	7.6	6.4	6.4
9.2	3.6	7.2	7.2	6	5.6	7.2	6	6
8.8	3.6	6.8	6.8	6	5.6	6.8	5.6	5.6
8.8	3.6	6.4	6.4	6	5.6	6.4	5.6	5.2
8.8	3.6	6.4	6.4	6	5.6	6	5.6	5.2
8.8	3.6	6.4	6.4	6	5.6	6	5.6	5.2
8.8	3.6	6.4	6.4	6	5.6	6	5.6	4.8
8.8	3.6	6.4	6.4	6	5.6	5.6	5.6	4.8
9.2	3.6	6.4	6.4	6	5.6	5.6	5.6	4.8
9.2	3.6	6.4	6.4	6	5.6	5.6	5.6	4.8
9.6	4	6.4	6.8	6	5.6	5.6	5.6	4.8
10	4	6.8	6.8	6	5.6	5.6	5.6	4.8
10.4	4.4	7.2	7.2	6	5.6	6	5.6	5.2
10.8	4.4	7.6	7.6	6	5.6	6	5.6	5.2
11.6	4.8	8	8	6.4	5.6	6.4	6	5.6
12.4	4.8	8.4	8.4	7.2	6	7.2	6	5.6
13.2	4.8	9.2	8.8	7.6	6.4	8	6.4	5.6
14	5.2	10	9.2	8	6.8	8.8	6.8	5.6
14.8	5.6	10.4	9.6	8	7.2	9.2	7.2	6
15.6	6	10.8	9.6	8	7.6	9.6	7.6	6.4
16.8	6	10.8	9.6	8.4	7.6	10	8	6.8
18	6.4	10	9.2	8.4	8	9.6	8.4	7.2
19.2	6.8	9.6	8.8	8.8	8.4	9.2	8.8	7.6
20.8	7.2	8.8	8.4	8.8	8.8	8.8	8.8	8
22.4	7.6	8.4	8.4	9.2	9.6	8.8	9.2	8.4
24.4	8	8	8.4	10	10.8	8.8	9.6	8.8
26.4	8.8	8	8.4	10.8	11.6	8.8	10.4	9.6
28.8	9.6	7.6	8.8	11.6	13.2	9.2	11.2	10.8
31.2	10	7.6	8.8	12.4	14.4	9.6	12.4	12
32.8	10.4	7.2	8.8	12.8	15.2	9.6	13.2	13.2
33.2	10.4	7.2	8.8	13.2	15.6	9.6	14	14.4
32	9.6	7.2	8.8	12.8	15.2	9.6	14.4	15.2
30	9.2	7.2	8.4	12	14.4	9.6	14	15.6
26.8	8.4	7.2	8.4	11.2	13.2	9.2	13.2	14.8
23.6	7.6	7.2	8.4	10.4	12	8.8	12	13.6
20.8	6.8	7.6	8	9.6	10.4	8.4	10.8	12.4
18.4	6	8	8.4	9.2	9.6	8.4	10	11.2
16.8	5.6	8.4	8.4	8.8	8.8	8.4	9.2	10
14.4	5.2	9.2	8.8	8.4	8.4	8.4	8.8	8.4
13.6	4.8	9.6	8.8	8	8	8.8	8.8	8
12.8	4.4	10	9.2	8	7.6	9.2	8.8	8
12	4.4	10	9.2	7.6	7.2	9.2	8.4	7.6
11.2	4	10	8.8	7.2	6.8	8.8	8	7.2
10.4	3.6	9.2	8.4	6.8	6	8.4	7.2	6.8
9.6	3.6	8.4	8	6.4	5.6	7.6	6.4	6.4
9.2	3.6	7.6	7.2	6	5.2	6.8	6	6
8.8	3.6	6.8	6.8	5.6	5.2	6.4	5.6	5.6
8.8	3.6	6.4	6.4	5.6	5.2	6	5.6	5.2
8.8	3.6	6.4	6	5.6	5.2	6	5.6	5.2
8.8	3.6	6.4	6	5.6	5.2	5.6	5.6	4.8
8.8	3.6	6.4	6	5.6	5.2	5.6	5.6	4.8
9.2	3.6	6.4	6	5.6	5.2	5.6	5.6	4.8
9.6	3.6	6.4	6	5.6	5.2	5.6	5.6	4.8
10	3.6	6.4	6	6	5.6	5.6	5.6	4.8
10.4	4	6.8	6.4	6	5.6	5.6	5.6	5.2
10.8	4.4	7.2	6.8	6	5.6	6	5.6	5.2
11.6	4.8	7.6	7.2	6.4	6	6.4	6	5.6
12	4.8	8	7.6	6.8	6	7.2	6	5.6
12.8	5.2	8.8	8	7.2	6.4	7.6	6.4	6
13.6	5.2	9.6	8.8	7.6	6.8	8	6.8	6
14.8	5.6	10	9.2	8	7.2	8.8	7.2	6
15.6	6	10.4	9.6	8	7.6	9.2	7.6	6.4
16.8	6.4	10.4	9.6	8.4	8	9.6	8	6.8
18	6.4	10	9.2	8.4	8	9.6	8.4	7.2
19.2	6.8	9.6	8.8	8.8	8.4	9.2	8.4	7.6
20.8	7.2	8.8	8.4	8.8	9.2	8.8	8.8	8
22.8	8	8.4	8.4	9.6	10	8.8	9.2	8.4
24.8	8.4	8	8.4	10.4	11.2	8.8	9.6	9.2
27.2	9.2	7.6	8.4	11.2	12.4	9.2	10.8	10
29.6	9.6	7.2	8.4	12	13.6	9.2	11.6	11.2
31.2	10	7.2	8.4	12.4	14.8	9.2	12.8	12.8
31.6	9.6	7.2	8.4	12.4	15.2	9.2	13.6	14
30.4	9.2	7.2	8.4	12	14.8	9.2	14	14.8
28	8.4	7.2	8	11.2	13.6	8.8	13.2	14.8
24.4	7.6	7.2	8	10.4	12.4	8.8	12.4	14
21.2	6.8	7.2	8	9.6	10.8	8.4	10.8	12.8
18.4	6	7.6	8	8.8	9.6	8.4	10	11.2
16.4	5.6	8	8	8.4	8.8	8.4	9.2	10
14.8	5.2	8.4	8.4	8	8.4	8.4	8.4	9.2
13.6	4.8	8.8	8.8	8	8	8.4	8.4	8.4
12.4	4.4	9.2	8.8	8	7.2	8.8	8	7.6
11.2	4	9.2	8.8	7.6	6.8	8.8	8	6.8
10.4	4	9.2	8.4	6.8	6.4	8.4	7.6	6.4
9.6	3.6	8.4	7.6	6.4	6	7.6	6.8	6
9.2	3.6	8	7.2	6	5.6	6.8	6.4	5.6
8.8	3.6	7.2	6.8	5.6	5.2	6.4	6	5.2
8.8	3.6	6.8	6.4	5.6	5.2	6	5.6	5.2
8.8	3.6	6.4	6	5.6	5.2	5.6	5.6	4.8
8.8	3.6	6	6	5.6	5.2	5.6	5.6	4.8
9.2	3.6	6	6	5.6	5.2	5.6	5.6	4.8
9.2	4	6	6	5.6	5.2	5.6	5.6	4.8
9.6	4	6	6	5.6	5.2	5.6	5.6	4.8
10	4.4	6	6.4	5.6	5.6	5.6	5.6	4.8
10.8	4.4	6.4	6.8	6	5.6	6	5.6	4.8
11.6	4.8	7.2	7.2	6.4	6	6.4	6	5.2
12.4	4.8	7.6	7.6	7.2	6	7.2	6	5.6
13.2	5.2	8.4	8	7.6	6.4	7.6	6.4	5.6
14	5.2	8.8	8.8	7.6	6.8	8	6.8	5.6
14.8	5.6	9.6	9.2	8	7.2	8.8	7.2	6
15.6	6	10	9.2	8	7.6	9.2	7.6	6.4
16.8	6.4	10	9.2	8.4	8	9.2	8	6.8
18	6.4	9.2	8.8	8.4	8.4	9.2	8.4	7.2
20	7.2	8.4	8.8	9.2	9.2	8.8	8.8	8
21.6	7.6	8	8.4	9.6	10	8.8	8.8	8.4
23.6	8.4	7.6	8.4	10.4	10.8	8.8	9.2	9.2
26	8.8	7.2	8	10.8	12	8.8	10	10
28	9.2	7.2	8	11.6	13.2	8.8	11.2	11.2
29.2	9.2	7.2	8	12	14	8.8	12	12.4
29.6	9.2	7.2	8	11.6	14	8.8	12.8	13.2
28.4	8.8	7.2	8	11.2	13.2	8.8	12.8	13.6
25.6	7.6	7.2	8	10.4	12.4	8.4	12.4	13.6
22.4	6.8	7.2	8	9.6	10.8	8	11.2	12.8
19.2	6	7.6	8	8.8	9.6	8	10.4	11.6
16.4	5.2	8	8	8	8.4	8	9.2	10
14.4	4.8	8.4	8.4	7.6	7.6	8	8.4	8.8
12.8	4.4	8.8	8.4	7.2	6.8	8	8	8
11.6	4	9.2	8.4	7.2	6.4	8	7.6	7.6
10.4	3.6	8.8	8.4	6.8	6	8	7.2	6.8
9.6	3.6	8.4	8	6.4	5.6	8	6.8	6.4
9.2	3.6	7.6	7.2	6	5.2	7.2	6.4	5.6
8.8	3.6	6.8	6.8	5.6	5.2	6.4	6	5.2
8.8	3.6	6.4	6.4	5.6	4.8	6	5.6	4.8
8.8	3.6	6	6	5.6	4.8	6	5.2	4.8
8.8	3.6	6	6	5.6	4.8	5.6	4.8	4.8
8.8	4	6	6	5.6	4.8	5.6	5.2	4.8
9.2	4	6	6	5.6	4.8	5.6	5.2	4.8
9.6	4	6	6	5.6	5.2	5.6	5.2	4.8
10	4.4	6	6	5.6	5.6	5.6	5.6	4.8
10.8	4.8	6.4	6.8	6	5.6	6	5.6	5.2
11.2	4.8	7.2	7.2	6.4	6	6.4	6	5.6
12	5.2	8	8	6.8	6	7.2	6.4	5.6
12.8	5.2	8.8	8.4	7.2	6.4	8	6.8	5.6
14	5.6	9.2	8.8	7.6	6.8	8.4	7.2	6
14.8	6	9.2	8.8	8	7.2	8.8	7.6	6.4
16	6.4	9.2	8.8	8.4	7.6	8.8	8	6.8
17.2	6.4	8.8	8.4	8.4	8	8.8	8	7.2
18.8	6.8	8.4	8.4	8.8	8.8	8.8	8.4	7.6
20.4	7.6	7.6	8	9.2	9.6	8.4	8.8	8
22.8	8	7.2	8	10	10.8	8.4	9.2	8.8
24.8	8.4	6.8	8	10.4	11.6	8.4	10	10
26.4	8.8	6.4	8	10.8	12.8	8.4	10.8	11.2
27.6	8.8	6.4	8	10.8	13.2	8.8	11.6	12.4
27.2	8.4	6.4	8	10.8	13.2	8.8	12	13.2
25.6	8	6.4	8	10.4	12.4	8.4	12	13.6
23.2	7.2	6.8	8	9.6	11.2	8	11.6	12.8
20	6	7.2	8	8.8	10	8	10.4	11.6
16.8	5.6	7.6	8	8.4	8.8	8	9.2	10.4
14.4	4.8	8	8	7.6	7.6	8	8.4	9.2
12.4	4.4	8.4	8	7.2	6.8	8	8	8
11.2	4	8.4	8	6.8	6.4	8	7.6	7.2
10	4	8.4	8	6.4	6	8	7.2	6.4
9.2	3.6	8	7.6	6	5.6	7.6	6.8	6
8.8	3.6	7.6	7.2	5.6	5.2	6.8	6.4	5.6
8.8	3.6	6.8	6.8	5.6	4.8	6.4	5.6	5.2
8.8	3.6	6.4	6.4	5.6	4.8	6	5.2	4.8
8.8	3.6	6	6	5.6	4.8	5.6	5.2	4.8
8.8	3.6	6	6	5.6	4.8	5.6	5.2	4.8
9.2	3.6	6	6	5.6	4.8	5.6	5.2	4.8
9.6	4	6	6	6	5.2	5.6	5.2	4.8
10	4	6	6	6	5.2	5.6	5.6	4.8
10.8	4.4	6.4	6.4	6	5.6	6	5.6	5.2
11.2	4.8	7.2	7.2	6.4	5.6	6.4	5.6	5.2
12	5.2	8	7.6	7.2	6	7.2	6	5.6
12.8	5.2	8.4	8	7.6	6.4	7.6	6.4	6
13.6	5.6	8.8	8.4	8	6.8	8.4	6.8	6
14.8	6	9.2	8.4	8	7.2	8.8	7.2	6.4
16.4	6.4	9.2	8.8	8.4	8	9.2	8	7.2
17.6	6.4	8.4	8.4	8.4	8.4	8.8	8	7.6
19.2	6.8	8	8	8.8	9.2	8.4	8.4	8
21.2	7.6	7.6	8	9.6	10.4	8	8.8	8.4
23.2	8	7.2	8	10.4	11.6	8	10	9.2
25.2	8.4	6.8	8	10.8	12.4	8	10.8	10.4
26.4	8.8	6.4	8	10.8	13.2	8.4	11.6	11.6
26.8	8.4	6.4	8	10.8	12.8	8.4	12	12.4
25.2	8	6.4	8	10	12	8.4	11.6	12.4
22	7.2	6.4	7.6	9.2	10.4	8	10.8	12
18.8	6	6.8	7.6	8.4	9.2	7.6	9.6	10.8
15.6	5.2	7.2	7.6	7.6	8	7.6	8.8	9.6
13.2	4.8	7.6	7.6	7.2	7.2	7.6	8	8.4
11.6	4.4	8	7.6	6.8	6.4	7.6	7.2	7.2
10.4	4	8.4	7.6	6.4	6	7.6	6.8	6.4
9.6	4	8	7.6	6	5.6	7.2	6.4	6
9.2	3.6	7.6	7.2	5.6	5.6	7.2	6	5.6
8.8	3.6	6.8	6.8	5.6	5.2	6.8	5.6	5.2
8.8	3.6	6.4	6.4	5.6	5.2	6.4	5.6	4.8
8.8	3.6	6	6	5.6	4.8	6	5.6	4.8
8.8	3.6	6	6	5.6	4.8	5.6	5.2	4.8
9.2	3.6	6	6	5.6	4.8	5.6	5.2	4.8
9.6	4	6	6	5.6	5.2	5.6	5.2	4.8
10	4.4	6	6	5.6	5.6	5.6	5.2	4.8
10.4	4.4	6.4	6.4	6	5.6	6	5.6	4.8
11.2	4.8	7.2	7.2	6.4	5.6	6.4	5.6	5.2
12	5.2	7.6	7.6	6.8	6	7.2	6	5.6
12.4	5.2	8.4	8	7.2	6.4	7.6	6.4	6
13.6	5.6	8.8	8.4	7.6	7.2	8	7.2	6
14.8	6	8.8	8.4	8	7.6	8.4	7.6	6.4
16.4	6.4	8.8	8.4	8.4	8	8.4	8	7.2
17.6	6.4	8.4	8	8.8	8.8	8.4	8.4	7.6
19.2	7.2	8	8	9.2	9.6	8.4	8.8	8
21.2	7.6	7.2	8	9.6	10.4	8.4	9.2	8.8
23.2	8	6.8	8	10.4	11.6	8.4	10	10
24.8	8.4	6.4	7.6	10.8	12	8.4	10.8	11.2
25.2	8.4	6.4	7.6	10.4	12	8.4	11.6	12
24.4	8	6.4	7.6	10	11.6	8	11.2	12.4
22.4	7.2	6.8	7.6	9.2	10.4	8	10.8	12.4
19.2	6	7.2	7.6	8.4	9.2	8	10	11.2
16	5.2	7.6	7.6	7.6	8	7.6	8.8	10
13.6	4.4	8	7.6	7.2	7.2	7.6	8	8.8
11.6	4.4	8	7.6	6.8	6.4	7.6	7.6	7.6
10.4	4	8	7.6	6.4	6	7.6	6.8	6.8
9.6	4	8	7.2	6.4	5.6	7.2	6.4	6
9.2	3.6	7.6	6.8	6	5.2	6.8	6	5.6
8.8	3.6	6.8	6.4	5.6	5.2	6.4	5.6	5.2
8.8	3.6	6.4	6	5.6	5.2	6	5.6	4.8
8.8	3.6	6	6	5.6	5.2	5.6	5.6	4.8
8.8	3.6	6	6	5.6	5.2	5.6	5.2	4.8
9.2	4	6	6	5.6	5.2	5.6	5.2	4.8
9.6	4	6	6	5.6	5.2	5.6	5.2	4.8
10	4.4	6.4	6.4	6	5.6	6	5.6	5.2
10.8	4.8	7.2	6.8	6	6	6	5.6	5.2
11.6	5.2	7.6	7.2	6.4	6	6.8	6	5.6
12.4	5.2	8	7.6	7.2	6.4	7.2	6.4	5.6
13.6	5.6	8.4	8	7.6	7.2	8	6.8	6
14.8	6	8.4	8	8	7.6	8.4	7.2	6.4
16	6.4	8.4	8	8	8	8.4	7.6	7.2
17.6	6.4	8	8	8.4	8.8	8.4	8	7.6
19.2	7.2	7.6	8	8.8	9.6	8	8.4	8.4
20.8	7.6	6.8	7.6	9.6	10.8	8	8.8	8.8
22.8	8	6.4	7.6	10	11.6	8.4	10	10
24	8	6.4	7.6	10.4	12	8.4	10.8	10.8
24.8	8	6.4	7.6	10	12	8	11.6	12.4
22.8	7.2	6.4	7.2	9.2	10.8	8	11.2	12
20	6.4	6.8	7.2	8.4	9.6	8	10	10.8
16.8	5.6	7.2	7.2	7.6	8.4	7.6	8.8	9.6
14.4	4.8	7.6	7.2	7.2	7.2	7.6	8	8.4
12.4	4.4	8	7.6	6.8	6.4	7.6	7.2	7.2
10.8	4	8	7.6	6.4	6	7.6	6.8	6.4
9.6	3.6	7.6	7.2	6	5.6	7.2	6.4	6
9.2	3.6	7.2	6.8	5.6	5.2	6.8	6	5.6
8.8	3.6	6.8	6.4	5.6	4.8	6.4	5.6	5.2
8.8	3.6	6.4	6	5.6	4.8	6	5.2	5.2
8.8	3.6	6	5.6	5.6	4.8	5.6	4.8	4.8
9.2	3.6	6	5.6	5.6	5.2	5.6	5.2	4.8
9.2	3.6	6	5.6	5.6	5.2	5.6	5.2	4.8
9.6	4	6	6	6	5.2	6	5.2	5.2
10.4	4.4	6.4	6.4	6	5.6	6	5.6	5.2
11.2	4.8	7.2	6.8	6	5.6	6.4	6	5.6
12	4.8	7.6	7.2	6.4	6	6.8	6	5.6
12.8	5.2	8	7.6	7.2	6.4	7.2	6.4	6
14	5.2	8.4	7.6	7.6	6.8	7.6	6.8	6
14.8	5.6	8.4	7.6	8	7.6	8	7.2	6.8
16	6	8	7.6	8.4	8	8	7.6	7.2
17.6	6.4	7.6	7.6	8.8	8.8	8	8	8
19.6	6.8	6.8	7.2	9.2	10	8	8.8	8.8
21.6	7.6	6.4	7.2	9.6	10.8	8	9.6	10
22.8	7.6	6.4	7.2	9.6	11.2	8	10.4	10.8
22.8	7.6	6.4	7.2	9.2	11.2	8	10.8	11.2
21.6	6.8	6.4	7.2	8.8	10.4	7.6	10.4	10.8
19.2	6	6.8	7.2	8.4	9.2	7.6	9.6	10.4
16.4	5.2	7.2	7.2	7.6	8	7.2	8.8	9.2
14	4.8	7.6	7.6	7.2	7.2	7.2	8	8
12	4.4	8	7.6	6.8	6.4	7.2	7.2	7.2
10.4	4	8	7.2	6.4	6	7.2	6.8	6.4
9.6	4	7.6	7.2	6	5.6	6.8	6.4	6
9.2	4	6.8	6.8	5.6	5.2	6.4	6	5.6
8.8	3.6	6.4	6.4	5.6	4.8	6	5.6	5.2
8.8	4	6	6	5.6	4.8	5.6	5.2	5.2
8.8	4	5.6	5.6	5.6	4.8	5.6	5.2	4.8
9.2	4	5.6	5.6	5.6	5.2	5.6	5.2	4.8
9.6	4	5.6	5.6	5.6	5.2	5.6	5.2	4.8
10	4.4	6	6	5.6	5.6	6	5.2	5.2
10.8	4.8	6.4	6.4	6	5.6	6	5.6	5.6
11.6	4.8	7.2	7.2	6.4	6	6.4	6	5.6
12.4	4.8	7.6	7.6	6.8	6.4	7.2	6	6
13.2	5.2	8	7.6	7.2	6.8	7.6	6.4	6.4
14	5.6	8	7.6	7.6	7.2	7.6	7.2	6.8
15.2	6	8	7.6	8	8	8	7.6	7.2
16.8	6.4	7.6	7.2	8.4	8.8	8	8	8
18	6.8	6.8	7.2	8.8	9.6	8	8.4	8.8
19.6	7.2	6.4	7.2	8.8	10.4	8	8.8	9.2
20.8	7.6	6.4	7.2	8.8	10.8	8	9.6	10
21.2	7.2	6.4	7.2	8.8	10.4	8	10	10.4
20.4	6.8	6.4	7.2	8.4	10	7.6	10	10.4
18	6	6.4	7.2	7.6	8.8	7.2	9.2	9.6
15.6	5.2	6.8	7.2	7.2	8	7.2	8.4	8.8
13.2	4.8	7.2	7.2	6.8	7.2	7.2	7.6	7.6
11.6	4.4	7.6	7.2	6.4	6.4	7.2	6.8	6.8
10.4	4	7.6	7.2	6	6	7.2	6.4	6
9.6	4	7.2	6.8	6	5.6	6.8	6	5.6
9.2	4	6.8	6.4	5.6	5.2	6.4	5.6	5.2
8.8	4	6.4	6	5.6	5.2	6	5.2	5.2
8.8	4	6	5.6	5.6	5.2	5.6	5.2	4.8
8.8	4	6	5.6	5.6	5.2	5.6	5.2	4.8
9.2	4	6	5.6	5.6	5.2	5.6	5.2	4.8
10	4.8	6	6	6	5.6	6	5.6	6
10.4	4.8	6	6.4	6	5.6	6	5.6	6.4
11.2	4.8	6.8	6.8	6	6	6.4	6	7.2
12	4.8	7.2	7.2	6.4	6	6.8	6	7.6
12.8	5.2	7.6	7.6	7.2	6.8	7.2	6.4	8.4
13.6	5.6	7.6	7.6	7.6	7.2	7.6	6.8	9.2
14.8	6	7.6	7.2	8	8	8	7.2	10
16.4	6.4	7.2	7.2	8.4	8.8	7.6	7.6	10
18	6.8	6.8	7.2	8.8	9.6	7.6	8.4	10
19.6	7.2	6.4	7.2	8.8	10.4	7.6	8.8	9.2
20.4	7.2	6.4	7.2	8.8	10.8	7.6	9.6	8
20.4	6.8	6	7.2	8.4	10.4	7.6	10	7.2
19.2	6.4	6	7.2	8	9.2	7.6	9.6	6.4
16.8	5.6	6	7.2	7.6	8	7.2	8.8	5.6
14.4	5.2	6.4	7.2	7.2	7.2	7.2	8	5.2
12.4	4.4	6.8	7.2	6.4	6.4	7.2	7.2	4.8
10.8	4	7.2	7.2	6	5.6	7.2	6.8	4.8
9.6	4	7.2	7.2	5.6	5.2	7.2	6.4	4.8
9.2	4	6.8	6.8	5.6	5.2	6.8	6	4.8
8.8	4	6.4	6.4	5.2	5.2	6.4	5.6	4.8
8.8	4	6	6	5.2	5.2	6	5.6	5.2
8.8	4	5.6	5.6	5.2	5.2	5.6	5.2	5.2
8.8	4	5.6	5.6	5.2	5.2	5.6	5.2	5.6
9.2	4	5.6	5.6	5.6	5.2	5.6	5.2	5.6
9.6	4.4	6	5.6	5.6	5.2	5.6	5.2	6
10	4.4	6	6	5.6	5.2	5.6	5.2	6
10.8	4.8	6.4	6	6	5.6	6	5.6	6.4
11.6	4.8	6.8	6.4	6.4	6	6.4	6	7.2
12.8	5.2	7.2	6.8	6.8	6.8	7.2	6.4	8
14.4	5.6	7.2	6.8	7.6	7.6	7.6	7.2	8.8
15.6	6	7.2	6.8	8	8.4	7.6	7.6	9.2
17.2	6.4	6.8	6.8	8.4	9.2	7.6	8	9.2
18.4	6.8	6.4	6.8	8.8	9.6	7.6	8.4	8.4
19.2	6.8	6	6.8	8.8	10	7.6	8.8	7.6
19.2	6.8	6	6.8	8.4	9.6	7.6	9.2	6.8
18	6	6	6.8	8	8.8	7.2	9.2	6
16.4	5.6	6.4	6.8	7.6	8	7.2	8.4	5.6
14	4.8	6.8	6.8	6.8	7.2	7.2	7.6	5.2
12	4.4	7.2	6.8	6.4	6.4	7.2	7.2	4.8
10.4	4	7.2	6.8	6	6	7.2	6.4	4.8
9.6	4	7.2	6.4	5.6	5.6	6.8	6	4.8
8.8	3.6	6.8	6	5.6	5.2	6.4	5.6	4.8
8.8	3.6	6.4	6	5.6	5.2	6	5.2	4.8
8.8	3.6	6	5.6	5.6	5.2	5.6	5.2	5.2
8.8	4	6	5.6	5.6	5.2	5.6	5.2	5.6
9.2	4	6	5.6	5.6	5.2	5.6	5.2	5.6
10	4.4	6	6	5.6	5.6	5.6	5.2	6
10.4	4.4	6	6.4	5.6	5.6	5.6	5.6	6.4
10.8	4.8	6.4	6.8	6	6	6.4	5.6	7.2
11.6	4.8	7.2	7.2	6	6	6.8	6	7.6
12.4	5.2	7.2	7.2	6.8	6.4	7.2	6.4	8.4
13.6	5.6	7.2	7.2	7.2	7.2	7.2	6.8	8.8
14.8	6	6.8	7.2	7.6	8	7.2	7.2	9.2
16.4	6.4	6.4	7.2	8	8.8	7.2	7.6	8.8
17.6	6.8	6	7.2	8	9.2	7.2	8	8.4
18.4	6.8	6	7.2	8	9.2	7.2	8.4	7.6
18.4	6.4	6	7.2	8	9.2	7.2	8.8	6.8
17.2	6	6	7.2	7.6	8.4	7.2	8.4	6
15.6	5.6	6	7.2	6.8	7.6	7.2	8	5.6
13.6	4.8	6.4	7.2	6.4	6.8	7.2	7.6	5.2
11.6	4.4	6.8	7.2	6.4	6.4	7.2	6.8	5.2
10.4	4	6.8	7.2	6	6	7.2	6.4	4.8
9.6	4	6.8	6.8	6	5.6	6.8	6	4.8
8.8	3.6	6.4	6.4	5.6	5.2	6.4	5.6	4.8
8.8	4.4	6	5.6	5.6	4.8	5.6	5.2	4.8
8.8	4.4	5.6	5.6	5.6	4.8	5.6	4.8	4.8
8.8	4.4	5.6	5.6	5.6	5.2	5.6	5.2	4.8
9.2	4.4	5.6	5.6	5.6	5.2	5.6	5.2	4.8
9.6	4.4	6	6	5.6	5.6	6	5.2	4.8
10	4.8	6	6	6	5.6	6	5.6	5.2
10.8	5.2	6.4	6.4	6	6	6.4	6	5.6
11.6	5.2	6.8	6.8	6.8	6.4	6.8	6	6
12.8	5.2	7.2	7.2	7.2	7.2	7.2	6.4	6
14	5.6	7.2	7.2	7.6	7.6	7.2	6.8	6.4
15.2	6	6.8	7.2	8	8	7.2	7.6	7.2
16.4	6.4	6.4	6.8	8	8.4	7.2	8	8
17.6	6.4	6	6.4	8	8.8	7.2	8.4	8.4
18	6.4	6	6.4	8	8.8	7.2	8.8	8.8
17.6	6	6	6.4	7.6	8.4	7.2	8.8	8.8
16	5.6	6	6.4	6.8	7.6	7.2	8.4	8.4
14	5.2	6	6.8	6.4	6.8	7.2	7.6	7.6
12	4.4	6.4	6.8	6	6	6.8	6.8	6.8
10.4	4	6.8	6.4	5.6	5.6	6.4	6.4	6
9.6	4	6.4	6.4	5.6	5.2	6.4	6	5.6
9.2	4	6.4	6	5.6	4.8	6.4	5.6	5.2
8.8	4	6	5.6	5.6	4.8	6	5.2	4.8
8.8	4	5.6	5.6	5.6	4.8	5.6	5.2	4.8
9.2	4	5.6	5.6	5.6	4.8	5.6	5.2	4.8
9.2	4.4	5.6	5.6	5.6	5.2	5.6	5.2	4.8
9.6	4.4	6	5.6	5.6	5.6	5.6	5.2	4.8
10.4	4.8	6	6	6	6	6	5.6	5.2
10.8	4.8	6.4	6	6.4	6	6	6	5.6
11.6	4.8	6.8	6.4	6.8	6.4	6.4	6	5.6
12.4	5.2	6.8	6.8	7.2	6.8	6.8	6.4	6
13.6	5.6	6.4	6.8	7.2	7.2	6.8	6.8	6.4
14.8	6	6	6.4	7.6	8	6.8	7.2	7.2
16	6	6	6.4	7.6	8.4	6.8	7.6	7.6
16.8	6	6	6.4	7.6	8.8	6.8	8	8
17.2	6	6	6.4	7.6	8.8	6.8	8.4	8.4
16.4	5.6	6	6.4	7.2	8	6.8	8.4	8.4
14.8	5.2	6	6.4	6.8	7.2	6.4	8	7.6
12.8	4.8	6	6.4	6.4	6.4	6.4	7.2	6.8
11.2	4.4	6.4	6.4	6	6	6.4	6.8	6
10	4	6.4	6.4	5.6	5.6	6.4	6.4	5.6
9.2	4	6.4	6	5.6	5.2	6	6	5.2
8.8	3.6	6	5.6	5.2	4.8	5.6	5.6	4.8
8.8	4	5.6	5.6	5.2	4.8	5.6	5.2	4.8
8.8	4	5.6	5.6	5.2	4.8	5.2	5.2	4.8
9.2	4.4	5.6	5.6	5.6	5.2	5.2	5.2	4.8
9.6	4.4	5.6	6	5.6	5.2	5.6	5.2	4.8
10	4.8	6	6	6	5.6	6	5.6	4.8
